,id,status_group,longitude,latitude
4646,34202,functional,35.33822492,-5.67311194
4647,42911,functional,31.79512402,-5.05653624
4648,22262,functional,30.85388675,-3.16809103
4649,15408,functional,37.12034869,-3.16765636
4651,60181,functional,30.76759319,-3.51034465
4654,62568,functional,35.42101167,-7.67157691
4655,73904,functional,30.25750666,-4.79229421
4657,16951,functional,32.94834434,-3.9001742999999993
4660,41573,functional,31.61004049,-7.96297724
4661,68579,functional,32.96454772,-2.39852038
4662,3805,functional,0.0,-2e-08
4663,62667,functional,39.29013406,-7.03184264
4665,53569,functional,37.98259886,-10.540973
4666,28618,functional,34.61886598,-5.16083526
4668,3664,functional,37.28449502,-3.36170238
4669,19947,functional,37.0549462,-7.63197176
4670,31071,functional,37.63758495,-3.07376966
4671,55861,functional,38.3836829,-10.93317776
4672,38218,functional,31.82907631,-1.18184077
4675,50790,functional,37.78626821,-7.06899572
4678,21774,functional,36.78910084,-2.5506037
4681,53402,functional,34.17530133,-3.04628071
4682,55762,functional,39.24703185,-6.98290261
4684,31356,functional,38.424774799999994,-4.625035
4685,20177,functional,34.44941756,-9.78848225
4686,51598,functional,31.11669638,-1.71296796
4688,26881,functional,39.11988301,-6.91942658
4693,14944,functional,35.035672999999996,-8.41575256
4694,50281,functional,33.16214599,-1.91994414
4695,48627,functional,34.55213003,-9.72609585
4698,45543,functional,33.83695729,-9.63171665
4699,56078,functional,36.89839389,-7.79942859
4700,31388,functional,36.42020885,-8.65951768
4701,7246,functional,34.39173563,-4.65393893
4705,24105,functional,32.9078443,-9.14290178
4706,19610,functional,32.87230599,-8.92732729
4708,6982,functional,38.97641154,-7.29324407
4709,20296,functional,39.39465544,-6.87602689
4710,24643,functional,30.47448366,-3.70822159
4711,38334,functional,29.81817903,-4.53423165
4712,48315,functional,32.87767364,-2.63574013
4713,50851,functional,34.21609706,-8.80362736
4714,41147,functional,29.74724882,-4.89731552
4715,1514,functional,34.67322658,-9.25035648
4716,29844,functional,39.69959428,-10.84778083
4717,25169,functional,34.34905377,-1.62960271
4719,10136,functional,37.14454631,-5.81493625
4723,68077,functional,30.6058592,-3.5646998
4727,69141,functional,34.64244707,-11.04030471
4728,41340,functional,32.97116995,-4.59259936
4729,12100,functional,0.0,-2e-08
4731,21189,functional,35.72168781,-3.35437961
4732,14063,functional,38.98258327,-7.94193901
4733,55070,functional,35.0073773,-10.9422757
4734,49559,functional,35.98648757,-6.06400864
4736,4130,functional,33.81965433,-9.53028268
4738,72361,functional,36.9726436,-3.31818832
4739,64742,functional,32.62625779,-2.48125392
4740,61231,functional,30.87896218,-3.11516608
4741,53261,functional,34.36910883,-8.69666597
4742,58156,functional,29.73850521,-4.902129
4743,42102,functional,0.0,-2e-08
4744,31210,functional,35.32973685,-9.8782343
4745,69881,functional,40.16062488,-10.30619034
4747,1215,functional,32.0700917,-3.27498387
4750,65644,functional,37.54119778,-6.93307285
4751,14807,functional,37.35608512,-3.47809264
4753,60173,functional,30.81677161,-2.44823172
4754,53803,functional,32.92766118,-9.02936284
4755,38979,functional,31.17225159,-1.44495732
4756,23825,functional,38.38871182,-4.5103497
4757,40376,functional,36.39196663,-3.41676635
4763,30392,functional,36.13014193,-10.29010355
4765,47412,functional,32.9410728,-1.99858708
4766,29654,functional,32.71635875,-4.20205764
4772,13381,functional,37.17418257,-3.2519994
4773,36639,functional,38.85925477,-8.01298503
4774,37876,functional,36.2027076,-2.84014899
4775,34566,functional,34.05838135,-8.70351474
4777,60288,functional,33.08158451,-8.93367998
4778,16011,functional,35.73028291,-10.82775871
4779,35758,functional,34.64136415,-8.84582271
4782,54818,functional,38.81635282,-4.80237026
4783,61822,functional,32.2911151,-4.48321023
4784,37824,functional,0.0,-2e-08
4786,30698,functional,37.54080503,-6.96816345
4787,66683,functional,0.0,-2e-08
4789,22428,functional,35.48827494,-7.70163809
4790,62652,functional,38.99973235,-8.46891309
4791,10643,functional,34.81076989,-9.038564599999999
4792,51461,functional,37.21186418,-3.26516918
4793,25245,functional,34.43974902,-1.71939901
4794,39179,functional,33.66330845,-8.9536717
4795,12703,functional,37.03673386,-3.23109296
4797,30517,functional,36.85968473,-3.18236146
4799,1504,functional,35.86642941,-4.20603674
4800,41032,functional,35.29984591,-9.38195025
4801,39742,functional,32.31959558,-5.08329298
4803,41477,functional,29.70107896,-4.75186622
4805,48056,functional,33.84354747,-9.30685665
4806,63113,functional,35.86167168,-3.39227991
4807,72360,functional,39.22014492,-7.40229685
4809,19322,functional,34.03915534,-9.15224601
4811,33431,functional,33.53169462,-3.42740871
4812,6906,functional,36.42144192,-8.6541444
4814,4871,functional,34.34818974,-3.18235176
4815,39458,functional,33.85127004,-8.830713099999997
4822,31057,functional,33.55652744,-3.54405767
4825,14394,functional,33.9771146,-3.18900652
4826,4509,functional,34.8879977,-4.90346469
4827,26561,functional,34.71079602,-11.17360478
4828,9565,functional,37.14163207,-6.77940591
4830,29764,functional,38.48836522,-5.10619315
4831,6138,functional,34.53952056,-9.2542784
4832,54470,functional,30.66876287,-3.46837661
4835,5867,functional,33.17365327,-3.80685934
4836,13930,functional,36.81939439999999,-3.48596008
4837,46273,functional,35.28849537,-9.38835042
4840,522,functional,40.14344677,-10.44601985
4843,11048,functional,33.398774100000004,-2.86780038
4844,9469,functional,31.96516848,-3.30078075
4848,52291,functional,36.91947721,-3.39742169
4850,1291,functional,29.82135343,-4.87808893
4851,55682,functional,0.0,-2e-08
4853,10315,functional,34.79800954,-11.26871187
4854,20699,functional,35.94026270000001,-8.52140376
4855,12157,functional,34.61400648,-9.54851117
4858,59935,functional,33.40212965,-3.71101946
4861,70547,functional,34.94696306,-11.41855412
4863,64905,functional,35.70596877,-5.52789357
4864,16523,functional,36.85540724,-7.9418774
4865,30701,functional,31.41316033,-3.22083459
4869,41554,functional,39.31877096,-10.93980324
4870,56419,functional,30.21613853,-4.61869975
4873,58628,functional,35.79155013,-10.43665654
4874,69701,functional,34.37111511,-4.27603265
4875,31191,functional,33.17786059,-2.68762264
4877,59209,functional,29.870244899999996,-4.62641803
4879,8061,functional,35.67233161,-10.4481039
4880,9841,functional,38.57952274,-10.09041338
4882,65350,functional,35.05847229,-11.3247019
4883,7606,functional,33.5760576,-9.06939876
4885,18683,functional,37.27531618,-3.29708902
4887,13696,functional,36.83759015,-3.31762293
4888,63396,functional,0.0,-2e-08
4890,5394,functional,35.94521319,-4.61179356
4893,39182,functional,36.00147621,-6.21692677
4894,59577,functional,36.8262755,-6.31165475
4895,67854,functional,38.22880934,-5.34600871
4896,30071,functional,39.85500174,-10.63549861
4897,71403,functional,34.76767282,-4.43469775
4898,17965,functional,32.98393225,-2.47040852
4900,64723,functional,39.53795702,-10.18932368
4904,22598,functional,30.75785949,-1.40364496
4905,18378,functional,33.26368237,-2.77778587
4907,34346,functional,33.37014927,-9.23543843
4908,66548,functional,35.85237651,-5.40796073
4909,61197,functional,33.48023092,-2.68294359
4910,8672,functional,33.73346406,-9.55836672
4911,29283,functional,39.18588089,-6.93430585
4912,47333,functional,35.02747591,-4.65084818
4918,35456,functional,30.06831073,-4.25562178
4921,51033,functional,33.91078067,-9.40589379
4922,58323,functional,37.6015202,-3.29543447
4923,34236,functional,32.85797197,-8.80575544
4924,37071,functional,34.94372123,-8.62094585
4927,8112,functional,34.06150213,-2.96971345
4929,39331,functional,36.02693659,-8.54327576
4931,44980,functional,34.66869937,-1.84121554
4932,38007,functional,32.04367349,-3.61310215
4934,68862,functional,33.54220364,-9.16129523
4935,22079,functional,34.09824657,-1.41329141
4937,49959,functional,32.81551647,-9.19945665
4938,18380,functional,38.43185236,-5.00256371
4939,60583,functional,38.92888623,-7.11168391
4940,33497,functional,33.05170327,-3.03434304
4941,43490,functional,30.59693329,-3.60304262
4942,8807,functional,36.8101963,-3.32164551
4943,5747,functional,35.32835309,-10.46374381
4946,17914,functional,35.84775489,-10.53249717
4948,67798,functional,36.95140855,-7.89008683
4949,22412,functional,30.32666314,-4.31040776
4950,14586,functional,0.0,-2e-08
4952,57894,functional,37.30739839,-3.58763357
4955,38238,functional,35.29568241,-9.38476538
4956,34634,functional,33.62182738,-1.69385272
4957,57416,functional,34.38423875,-3.03535416
4960,57643,functional,35.98569557,-4.75175893
4961,44684,functional,34.75317283,-5.00082177
4967,19517,functional,38.78182346,-5.17540878
4968,20607,functional,36.93847777,-3.3792074
4970,3481,functional,37.09688209,-3.26884388
4971,21181,functional,34.915285299999994,-8.91237309
4972,14888,functional,34.80809568,-5.6333194
4974,59540,functional,35.08068684,-10.79333239
4976,43842,functional,33.84639793,-9.42104217
4979,72521,functional,37.67751559,-3.14661121
4980,40848,functional,34.63267844,-1.72369822
4981,49705,functional,36.07197713,-10.59324941
4984,49051,functional,39.28499112,-6.96479028
4985,57482,functional,38.49708662,-4.9494248
4986,47095,functional,36.67954696,-8.07705285
4987,59635,functional,37.52688459,-6.96430094
4988,15497,functional,35.12873879,-10.66852475
4989,24011,functional,38.66608556,-5.8068544
4990,5577,functional,34.61717441,-10.54610493
4991,39850,functional,35.09447882,-9.56419139
4992,64109,functional,36.82018231,-3.17955414
4994,12837,functional,38.93656822,-10.19229763
4995,46738,functional,33.19862757,-2.71219452
4996,30574,functional,38.68007405,-10.74818497
4998,35436,functional,32.38440969,-3.41597457
4999,26739,functional,36.33983962,-8.28931217
5000,7241,functional,32.24223048,-4.19262854
5001,3353,functional,32.78716243,-4.84775423
5002,60625,functional,39.10821826,-10.84719011
5003,21867,functional,33.24021764,-3.58039869
5004,28436,functional,0.0,-2e-08
5006,13432,functional,34.33280583,-3.00120198
5007,46602,functional,34.75653792,-5.41089708
5008,34097,functional,33.31114866,-8.99705541
5009,16828,functional,31.79278517,-5.08484604
5010,36742,functional,38.00363198,-4.30199219
5011,71633,functional,37.71798528,-6.8130392
5012,71052,functional,34.2315628,-4.56357117
5014,14966,functional,33.21513915,-3.91219019
5016,16018,functional,33.30672597,-3.15973337
5017,70095,functional,38.24474433,-6.08136159
5020,50305,functional,32.05049553,-6.74948897
5021,25706,functional,32.09420455,-3.43783402
5024,3190,functional,37.55083738,-3.37342585
5026,27084,functional,35.62817964,-11.00060568
5029,10267,functional,30.60802983,-3.9546162000000002
5030,68003,functional,37.44832932,-6.30510565
5031,1329,functional,35.56962894,-3.75012186
5033,20002,functional,39.86352043,-10.21634946
5036,16242,functional,31.15482306,-1.70401083
5037,5406,functional,35.89267862,-10.078655099999999
5039,55547,functional,31.82752471,-1.27893569
5040,21572,functional,35.03477923,-9.43084907
5041,31085,functional,31.65794443,-8.43007647
5042,376,functional,35.33331224,-8.2095154
5043,72694,functional,37.661035999999996,-6.13447928
5044,52794,functional,32.35981948,-2.50829473
5045,59717,functional,34.71335723,-1.74422912
5048,8653,functional,31.48144951,-1.21879451
5049,69055,functional,37.66829407,-3.58259249
5051,51823,functional,34.59930585,-1.8113426
5052,15109,functional,30.6794076,-3.63412398
5054,63525,functional,35.10452132,-8.92862979
5055,72240,functional,34.01835455,-3.2074441000000005
5056,53055,functional,32.95868417,-3.78428898
5057,73431,functional,37.37954618,-3.4264829
5058,15334,functional,31.74162449,-1.47217874
5060,52596,functional,34.52268701,-8.91124244
5061,43053,functional,35.65221054,-4.29475233
5065,3205,functional,36.96202446,-11.30670264
5068,16735,functional,39.87695033,-7.68384583
5070,30869,functional,38.97424899,-7.95211088
5071,39626,functional,32.5569311,-5.01919382
5072,56344,functional,36.72683301,-6.082309599999999
5074,9444,functional,38.50071127,-5.25472172
5075,23462,functional,36.70413998,-3.15058067
5077,34135,functional,36.35724455,-8.79255381
5080,41366,functional,35.48227728,-4.24611139
5081,54546,functional,33.52171228,-2.9911754
5082,43502,functional,38.98246698,-6.52414424
5083,43365,functional,37.79790437,-6.8489284
5089,59877,functional,30.68990222,-2.54298396
5090,69755,functional,30.73590419,-3.561415
5092,38659,functional,34.51088035,-9.77729119
5093,4189,functional,35.0135686,-8.24911079
5098,6947,functional,37.18290944,-6.29148858
5099,34542,functional,31.82909488,-1.28270978
5102,5843,functional,38.88789069,-6.4527468
5104,43832,functional,34.23271284,-9.37944203
5105,40795,functional,38.94666962,-10.69016744
5106,21440,functional,32.68379594,-3.84116927
5107,11039,functional,31.82882361,-1.28228245
5109,239,functional,36.67072462,-8.38445497
5110,26380,functional,38.71581872,-10.27062269
5111,38647,functional,37.31532839,-3.60090018
5112,48412,functional,37.70471267,-3.79000166
5115,2093,functional,34.82685283,-8.22130648
5117,58736,functional,33.06473264,-2.12091995
5122,23427,functional,33.71485649,-1.74351137
5124,25224,functional,37.17418011,-3.2290712999999998
5125,53274,functional,35.99164764,-10.72254723
5127,36300,functional,32.477736699999994,-2.52410403
5129,23520,functional,37.82347749,-6.77588256
5131,56702,functional,38.71864281,-6.9328894
5133,13672,functional,37.41728346,-3.30601681
5136,36722,functional,35.29868055,-5.16729085
5137,67643,functional,38.24211034,-6.07805791
5138,10936,functional,33.42636313,-2.96401107
5140,33878,functional,36.85000785,-3.38508327
5142,17229,functional,32.71204411,-5.286321900000001
5143,6380,functional,36.73060242,-6.07574117
5145,908,functional,34.67197228,-5.05656526
5147,28164,functional,34.74188349,-9.15360532
5150,71766,functional,34.9429099,-4.84950102
5153,71812,functional,32.92175955,-4.11750353
5154,8986,functional,37.10416585,-3.22206974
5155,59512,functional,30.21014491,-4.78315399
5157,5222,functional,34.04795097,-3.17369273
5158,34905,functional,33.65455911,-3.55972474
5159,57699,functional,39.47582482,-9.52124678
5162,54012,functional,37.08618871,-6.78845881
5163,23234,functional,36.69867979,-3.35440151
5164,49788,functional,36.76355094,-6.30153238
5165,59224,functional,35.54231454,-7.65151979
5166,18106,functional,37.51326035,-3.2795609
5167,42100,functional,33.73570652,-1.93992938
5168,29180,functional,34.30714001,-3.0168618
5172,4940,functional,32.49363006,-9.08684645
5173,28323,functional,34.35538673,-1.73705424
5177,53107,functional,32.4330921,-2.44906945
5178,54161,functional,32.8189438,-8.84358409
5181,23677,functional,33.21838521,-4.01572023
5182,22938,functional,33.93101658,-9.65526272
5183,15366,functional,33.53130268,-2.6938969
5184,72580,functional,34.87392624,-4.25971448
5185,59020,functional,37.73643588,-7.40440688
5186,46270,functional,38.52721001,-10.90021763
5187,51428,functional,32.89615783,-3.75552693
5188,1112,functional,38.9745745,-5.35044237
5189,31293,functional,34.68038331,-9.08654411
5193,70094,functional,33.42241859,-2.60171684
5194,40972,functional,31.65115374,-2.1667522999999997
5199,51940,functional,33.65794134,-9.32208102
5201,43146,functional,35.84298658,-5.48304931
5203,32765,functional,36.56522116,-6.68705868
5205,70134,functional,36.66362281,-6.3208485
5206,8787,functional,37.82482004,-4.36118663
5207,4066,functional,38.30793418,-6.51906714
5208,70433,functional,36.96239405,-6.21286842
5209,32868,functional,33.81002912,-9.26616437
5210,11624,functional,33.07368072,-8.984172500000003
5211,15056,functional,38.00597187,-4.31627705
5212,22780,functional,29.87306512,-4.62652646
5213,44660,functional,33.92633717,-3.69926878
5216,8770,functional,33.51898649,-2.99246216
5217,9682,functional,35.86278482,-8.21291202
5219,37414,functional,37.77841737,-7.09790738
5222,45190,functional,34.85043426,-8.57300351
5223,9604,functional,37.99433341,-7.22546951
5224,47715,functional,36.19008438,-8.94486632
